"UF","MUNIC","PESO"
"201","35","00105",10.3359406712665
"202","35","00105",10.3359406712665
"203","35","00105",10.3359406712665
"204","35","00105",11.9511384141711
"205","35","00105",11.2806488804437
"206","35","00105",11.2806488804437
"207","35","00105",11.2806488804437
"208","35","00105",11.2806488804437
"209","35","00105",8.996553362123
"210","35","00105",8.996553362123
"211","35","00105",8.996553362123
"212","35","00105",8.996553362123
"213","35","00105",9.037638190753
"214","35","00105",4.0663032459422
"215","35","00105",4.0663032459422
"216","35","00105",4.0663032459422
"217","35","00105",8.7932541204576
"218","35","00105",8.7932541204576
"219","35","00105",9.2737672024648
"220","35","00105",10.8742689177718
"221","35","00105",10.8742689177718
"222","35","00105",9.037638190753
"223","35","00105",9.7858651729039
"224","35","00105",17.4795857431957
"225","35","00105",17.4795857431957
"226","35","00105",12.1628832805219
"227","35","00105",12.1628832805219
"228","35","00105",12.1628832805219
"229","35","00105",12.1628832805219
"230","35","00105",13.2409581096877
"231","35","00105",13.2409581096877
"232","35","00105",13.2409581096877
"233","35","00105",13.2409581096877
"234","35","00105",13.2409581096877
"235","35","00105",11.8111925377791
"236","35","00105",11.8111925377791
"237","35","00105",11.8111925377791
"238","35","00105",11.8111925377791
"239","35","00105",11.8111925377791
"240","35","00105",12.8488734396244
"241","35","00105",12.8488734396244
"242","35","00105",12.8488734396244
"243","35","00105",8.3006411217547
"244","35","00105",16.432700194643
"245","35","00105",16.432700194643
"246","35","00105",16.432700194643
"247","35","00105",8.2860927161366
"248","35","00105",8.2860927161366
"249","35","00105",8.2860927161366
"250","35","00105",8.2860927161366
"251","35","00105",8.2860927161366
"252","35","00105",8.2860927161366
"253","35","00105",6.6737114786382
"254","35","00105",6.6737114786382
"255","35","00105",9.1392480326817
"256","35","00105",9.1392480326817
"257","35","00105",9.1392480326817
"258","35","00105",12.7223104963459
"259","35","00105",12.7223104963459
"260","35","00105",4.4916319177201
"261","35","00105",4.4916319177201
"262","35","00105",4.4916319177201
"263","35","00105",4.4916319177201
"264","35","00105",11.3751369750584
"265","35","00105",11.3751369750584
"266","35","00105",9.9011428370617
"267","35","00105",9.9011428370617
"268","35","00105",3.4808097189241
"269","35","00105",3.4808097189241
"270","35","00105",3.4808097189241
"271","35","00105",3.4808097189241
"272","35","00105",11.4721858065633
"273","35","00105",11.4721858065633
"274","35","00105",11.4721858065633
"275","35","00105",11.4721858065633
"276","35","00105",9.6443876706149
"277","35","00105",9.6443876706149
"278","35","00105",12.7757910454381
"279","35","00105",12.7757910454381
"280","35","00105",12.7757910454381
"281","35","00105",12.7757910454381
"282","35","00105",12.7757910454381
"283","35","00105",12.7757910454381
"284","35","00105",11.1313567701158
"285","35","00105",11.1313567701158
"286","35","00105",11.1313567701158
"287","35","00105",8.9146201633776
"288","35","00105",8.9146201633776
"289","35","00105",8.9146201633776
"290","35","00105",9.9011428370617
"291","35","00105",9.9011428370617
"292","35","00105",11.4098433638216
"293","35","00105",11.4098433638216
"294","35","00105",11.4098433638216
"295","35","00105",11.4098433638216
"296","35","00105",11.4098433638216
"297","35","00105",11.4098433638216
"298","35","00105",11.4098433638216
"299","35","00105",9.6443876706149
"300","35","00105",9.6443876706149
"301","35","00105",10.7678586423103
"302","35","00105",10.7678586423103
"303","35","00105",10.7678586423103
"304","35","00105",8.6308155472449
"305","35","00105",8.6308155472449
"306","35","00105",8.6308155472449
"307","35","00105",11.8612119329868
"308","35","00105",11.8612119329868
"309","35","00105",11.8612119329868
"310","35","00105",11.8612119329868
"311","35","00105",11.60642892378
"312","35","00105",11.60642892378
"313","35","00105",11.60642892378
"314","35","00105",8.8836223519513
"315","35","00105",8.8836223519513
"316","35","00105",8.8836223519513
"317","35","00105",8.8836223519513
"318","35","00105",8.7150109054498
"319","35","00105",8.7150109054498
"320","35","00105",8.7150109054498
"321","35","00105",8.7150109054498
"322","35","00105",12.2891984420461
"323","35","00105",12.2891984420461
"324","35","00105",12.2891984420461
"325","35","00105",12.2891984420461
"326","35","00105",12.2891984420461
"327","35","00105",5.2521167539246
"328","35","00105",5.2521167539246
"329","35","00105",5.2521167539246
"330","35","00105",1.1981262161361
"331","35","00105",1.1981262161361
"332","35","00105",1.1981262161361
"333","35","00105",1.1981262161361
"334","35","00105",9.8566200846138
"335","35","00105",9.8566200846138
"336","35","00105",9.8566200846138
"337","35","00105",8.3006411217547
"338","35","00105",10.5936171536122
"339","35","00105",10.5936171536122
"340","35","00105",10.5936171536122
"341","35","00105",10.7678586423103
"342","35","00105",10.7678586423103
"343","35","00105",10.7678586423103
"344","35","00105",10.6448715496083
"345","35","00105",10.6448715496083
"346","35","00105",10.6448715496083
"347","35","00105",9.6097210337334
"348","35","00105",6.6584455013567
"349","35","00105",6.6584455013567
"350","35","00105",6.6584455013567
"351","35","00105",6.6584455013567
"352","35","00105",10.63813990606
"353","35","00105",10.63813990606
"354","35","00105",6.5046348755359
"355","35","00105",6.5046348755359
"356","35","00105",10.1776775798388
"357","35","00105",10.1776775798388
"358","35","00105",11.0201634166471
"359","35","00105",11.0201634166471
"360","35","00105",11.0201634166471
"361","35","00105",8.7777218187732
"362","35","00105",8.7777218187732
"363","35","00105",8.7777218187732
"364","35","00105",11.8154277218024
"365","35","00105",11.8154277218024
"366","35","00105",11.8154277218024
"367","35","00105",11.3708710777767
"368","35","00105",11.3708710777767
"369","35","00105",11.3708710777767
"370","35","00105",6.9964312027567
"371","35","00105",6.9964312027567
"372","35","00105",6.9964312027567
"373","35","00105",7.1300862252276
"374","35","00105",7.1300862252276
"375","35","00105",7.1300862252276
"376","35","00105",5.7005853979282
"377","35","00105",5.7005853979282
"378","35","00105",6.7813175398072
"379","35","00105",6.7813175398072
"380","35","00105",6.7813175398072
"381","35","00105",6.7813175398072
"382","35","00105",5.9579084085872
"383","35","00105",5.9579084085872
"384","35","00105",5.9579084085872
"385","35","00105",5.9579084085872
"386","35","00105",17.9644000021797
"387","35","00105",17.9644000021797
"388","35","00105",18.3816375557031
"389","35","00105",18.3816375557031
"390","35","00105",18.3816375557031
"391","35","00105",18.3816375557031
"392","35","00105",18.3816375557031
"393","35","00105",9.015173252808
"394","35","00105",9.015173252808
"395","35","00105",9.015173252808
"396","35","00105",9.9011428370617
"397","35","00105",9.9011428370617
"398","35","00105",15.7652318264964
"399","35","00105",15.7652318264964
"400","35","00105",3.4291747765171
"401","35","00105",3.4291747765171
"402","35","00105",3.4291747765171
"403","35","00105",3.4291747765171
"404","35","00105",8.0992551870359
"405","35","00105",8.0992551870359
"406","35","00105",8.0992551870359
"407","35","00105",7.8824007870104
"408","35","00105",7.8824007870104
"409","35","00105",11.2141413451727
"410","35","00105",4.7837371565383
"411","35","00105",4.7837371565383
"412","35","00105",4.7837371565383
"413","35","00105",10.63813990606
"414","35","00105",10.63813990606
"415","35","00105",11.9511384141711
"416","35","00105",14.9450231571461
"417","35","00105",14.9450231571461
"418","35","00105",14.9450231571461
"419","35","00105",11.3751369750584
"420","35","00105",11.3751369750584
"421","35","00105",10.7923973029733
"422","35","00105",10.7923973029733
"423","35","00105",10.7923973029733
"424","35","00105",10.8742689177718
"425","35","00105",10.8742689177718
"426","35","00105",11.9644883554099
"427","35","00105",11.9644883554099
"428","35","00105",12.8220510666729
"429","35","00105",12.8220510666729
"430","35","00105",7.0069185165589
"431","35","00105",7.0069185165589
"432","35","00105",7.0069185165589
"433","35","00105",9.1331265478586
"434","35","00105",10.4389986555887
"435","35","00105",10.4389986555887
"436","35","00105",10.4389986555887
"437","35","00105",6.9876426136436
"438","35","00105",6.9876426136436
"439","35","00105",9.037638190753
"440","35","00105",10.8742689177718
"441","35","00105",10.8742689177718
"442","35","00105",15.6616394695229
"443","35","00105",15.6616394695229
"444","35","00105",15.6616394695229
"445","35","00105",15.6616394695229
"446","35","00105",9.3053520908968
"447","35","00105",9.3053520908968
"448","35","00105",4.1344861476667
"449","35","00105",4.1344861476667
"450","35","00105",4.1344861476667
"451","35","00105",4.1344861476667
"452","35","00105",8.6977657633521
"453","35","00105",8.6977657633521
"454","35","00105",19.2261343493253
"455","35","00105",19.2261343493253
"456","35","00105",19.2261343493253
"457","35","00105",19.2261343493253
"458","35","00105",19.2261343493253
"459","35","00105",19.2261343493253
"460","35","00105",19.2261343493253
"461","35","00105",19.2261343493253
"462","35","00105",8.3263815932978
"463","35","00105",8.3263815932978
"464","35","00105",8.3263815932978
"465","35","00105",16.432700194643
"466","35","00105",16.432700194643
"467","35","00105",16.432700194643
"468","35","00105",8.2994210137206
"469","35","00105",8.2994210137206
"470","35","00105",8.2994210137206
"471","35","00105",8.2994210137206
"472","35","00105",19.3436611403057
"473","35","00105",19.3436611403057
"474","35","00105",19.3436611403057
"475","35","00105",19.3436611403057
"476","35","00105",8.7932541204576
"477","35","00105",8.7932541204576
"478","35","00105",3.9142497940294
"479","35","00105",3.9142497940294
"480","35","00105",3.9142497940294
"481","35","00105",9.9081288053833
"482","35","00105",9.9081288053833
"483","35","00105",9.9081288053833
"484","35","00105",8.3006411217547
"485","35","00105",17.1286326649575
"486","35","00105",17.1286326649575
"487","35","00105",17.1286326649575
"488","35","00105",6.0961947693487
"489","35","00105",6.0961947693487
"490","35","00105",6.0961947693487
"491","35","00105",2.3506578355368
"492","35","00105",2.3506578355368
"493","35","00105",2.3506578355368
"494","35","00105",10.3829768377288
"495","35","00105",10.3829768377288
"496","35","00105",10.3829768377288
"497","35","00105",9.037638190753
"498","35","00105",9.0880629001101
"499","35","00105",9.0880629001101
"500","35","00105",9.0880629001101
"501","35","00105",7.0455072098793
"502","35","00105",7.0455072098793
"503","35","00105",7.0455072098793
"504","35","00105",7.0455072098793
"505","35","00105",9.037638190753
"506","35","00105",14.644059747607
"507","35","00105",14.644059747607
"508","35","00105",14.644059747607
"509","35","00105",14.644059747607
"510","35","00105",12.9521203162178
"511","35","00105",12.9521203162178
"512","35","00105",12.9521203162178
"513","35","00105",12.9521203162178
"514","35","00105",10.1012740109953
"515","35","00105",10.1012740109953
"516","35","00105",17.677341086465
"517","35","00105",17.677341086465
"518","35","00105",17.677341086465
"519","35","00105",17.677341086465
"520","35","00105",17.677341086465
"521","35","00105",11.9761056594898
"522","35","00105",11.9761056594898
"523","35","00105",11.9761056594898
"524","35","00105",8.7154045996296
"525","35","00105",8.7154045996296
"526","35","00105",8.7154045996296
"527","35","00105",8.7154045996296
"528","35","00105",7.4304434693868
"529","35","00105",7.4304434693868
"530","35","00105",7.4304434693868
"531","35","00105",9.2814659104123
"532","35","00105",9.2814659104123
"533","35","00105",9.2814659104123
"534","35","00105",11.1313567701158
"535","35","00105",11.1313567701158
"536","35","00105",11.1313567701158
"537","35","00105",9.7489023613287
"538","35","00105",9.7489023613287
"539","35","00105",9.7489023613287
"540","35","00105",9.7489023613287
"541","35","00105",8.7932541204576
"542","35","00105",8.7932541204576
"543","35","00105",11.0371185680199
"544","35","00105",11.0371185680199
"545","35","00105",12.5714850403739
"546","35","00105",12.5714850403739
"547","35","00105",12.5714850403739
"548","35","00105",5.5652569779845
"549","35","00105",5.5652569779845
"550","35","00105",10.8742689177718
"551","35","00105",10.8742689177718
"552","35","00105",6.1404215694143
"553","35","00105",6.1404215694143
"554","35","00105",11.6112659867701
"555","35","00105",11.6112659867701
"556","35","00105",9.5499527871289
"557","35","00105",9.5499527871289
"558","35","00105",9.5499527871289
"559","35","00105",11.0457508188292
"560","35","00105",11.0457508188292
"561","35","00105",11.0457508188292
"562","35","00105",11.0457508188292
"563","35","00105",11.0049487701122
"564","35","00105",11.0049487701122
"565","35","00105",11.0049487701122
"566","35","00105",11.0049487701122
"567","35","00105",11.0049487701122
"568","35","00105",6.8500315110848
"569","35","00105",6.8500315110848
"570","35","00105",6.8500315110848
"571","35","00105",7.3840692830908
"572","35","00105",7.3840692830908
"573","35","00105",7.3840692830908
"574","35","00105",7.3840692830908
"575","35","00105",7.3840692830908
"576","35","00105",8.1394886393544
"577","35","00105",8.1394886393544
"578","35","00105",8.1394886393544
"579","35","00105",9.4294505976879
"580","35","00105",9.4294505976879
"581","35","00105",14.0289866987813
"582","35","00105",14.0289866987813
"583","35","00105",15.2193524037661
"584","35","00105",15.2193524037661
"585","35","00105",15.2193524037661
"586","35","00105",11.5796694763136
"587","35","00105",11.5796694763136
"588","35","00105",11.5796694763136
"589","35","00105",11.5796694763136
"590","35","00105",9.037638190753
"591","35","00105",11.7467285096904
"592","35","00105",11.7467285096904
"593","35","00105",11.7467285096904
"594","35","00105",10.5253673483016
"595","35","00105",10.5253673483016
"596","35","00105",10.5253673483016
"597","35","00105",10.5253673483016
"598","35","00105",10.5253673483016
"599","35","00105",17.3303722373579
"600","35","00105",17.3303722373579
"601","35","00105",17.3303722373579
"602","35","00105",17.3303722373579
"603","35","00105",11.5107074767439
"604","35","00105",11.5107074767439
"605","35","00105",11.5107074767439
"606","35","00105",13.27141040319
"607","35","00105",13.27141040319
"608","35","00105",10.0015334406683
"609","35","00105",10.0015334406683
"610","35","00105",10.2528797511521
"611","35","00105",10.2528797511521
"612","35","00105",9.037638190753
"613","35","00105",15.5186840235508
"614","35","00105",15.5186840235508
"615","35","00105",15.5186840235508
"616","35","00105",15.5186840235508
"617","35","00105",15.5186840235508
"618","35","00105",10.1776775798388
"619","35","00105",10.1776775798388
"620","35","00105",8.2199213764775
"621","35","00105",8.2199213764775
"622","35","00105",8.2199213764775
"623","35","00105",11.6733500378345
"624","35","00105",11.6733500378345
"625","35","00105",11.6733500378345
"626","35","00105",9.9011428370617
"627","35","00105",9.9011428370617
"628","35","00105",5.111709189249
"629","35","00105",5.111709189249
"630","35","00105",5.111709189249
"631","35","00105",9.8408231999498
"632","35","00105",9.8408231999498
"633","35","00105",4.3016896583036
"634","35","00105",4.3016896583036
"635","35","00105",4.3016896583036
"636","35","00105",9.5254141264659
"637","35","00105",9.5254141264659
"638","35","00105",9.5254141264659
"639","35","00105",10.0054520368006
"640","35","00105",13.2499145780807
"641","35","00105",13.2499145780807
"642","35","00105",13.2499145780807
"643","35","00105",9.8569793618183
"644","35","00105",9.8569793618183
"645","35","00105",9.8569793618183
"646","35","00105",9.8569793618183
"647","35","00105",14.4603442536063
"648","35","00105",14.4603442536063
"649","35","00105",14.4603442536063
"650","35","00105",14.4603442536063
"651","35","00105",17.6729350009739
"652","35","00105",17.6729350009739
"653","35","00105",17.6729350009739
"654","35","00105",17.6729350009739
"655","35","00105",17.6729350009739
"656","35","00105",11.8499850074039
"657","35","00105",11.8499850074039
"658","35","00105",7.9386630939924
"659","35","00105",7.9386630939924
"660","35","00105",7.9386630939924
"661","35","00105",9.9011428370617
"662","35","00105",9.9011428370617
"663","35","00105",17.0800127636275
"664","35","00105",17.0800127636275
"665","35","00105",17.0800127636275
"666","35","00105",17.0800127636275
"667","35","00105",9.037638190753
"668","35","00105",9.7732321883354
"669","35","00105",9.7732321883354
"670","35","00105",9.7732321883354
"671","35","00105",8.3006411217547
"672","35","00105",9.037638190753
"673","35","00105",6.3093088990388
"674","35","00105",6.3093088990388
"675","35","00105",6.3093088990388
"676","35","00105",6.3093088990388
"677","35","00105",12.2338067905443
"678","35","00105",12.2338067905443
"679","35","00105",12.8588157508364
"680","35","00105",12.8588157508364
"681","35","00105",7.1563635771229
"682","35","00105",7.1563635771229
"683","35","00105",7.1563635771229
"684","35","00105",7.1563635771229
"685","35","00105",10.9553006604623
"686","35","00105",10.9553006604623
"687","35","00105",10.9553006604623
"688","35","00105",13.4153395241914
"689","35","00105",13.4153395241914
"690","35","00105",13.4153395241914
"691","35","00105",13.4153395241914
"692","35","00105",7.8201280397475
"693","35","00105",7.8201280397475
"694","35","00105",9.5028640621281
"695","35","00105",9.5028640621281
"696","35","00105",9.5028640621281
"697","35","00105",5.5724414162775
"698","35","00105",5.5724414162775
"699","35","00105",5.5724414162775
"700","35","00105",5.5724414162775
"701","35","00105",9.9908999588067
"702","35","00105",9.9908999588067
"703","35","00105",9.9908999588067
"704","35","00105",13.930999804718
"705","35","00105",13.930999804718
"706","35","00105",9.5388794741346
"707","35","00105",9.5388794741346
"708","35","00105",9.5388794741346
"709","35","00105",9.5388794741346
"710","35","00105",9.5388794741346
"711","35","00105",10.5340109071913
"712","35","00105",10.5340109071913
"713","35","00105",10.5340109071913
"714","35","00105",6.5630044464006
"715","35","00105",6.5630044464006
"716","35","00105",6.5630044464006
"717","35","00105",6.5630044464006
"718","35","00105",12.7155713466771
"719","35","00105",12.7155713466771
"720","35","00105",12.7155713466771
"721","35","00105",12.7155713466771
"722","35","00105",12.4223088301373
"723","35","00105",12.4223088301373
"724","35","00105",10.63813990606
"725","35","00105",10.63813990606
"726","35","00105",8.266698199252
"727","35","00105",8.266698199252
"728","35","00105",8.266698199252
"729","35","00105",16.432700194643
"730","35","00105",16.432700194643
"731","35","00105",16.432700194643
"732","35","00105",10.6345639966217
"733","35","00105",10.6345639966217
"734","35","00105",10.6345639966217
"735","35","00105",18.6870051588874
"736","35","00105",18.6870051588874
"737","35","00105",18.6870051588874
"738","35","00105",18.6870051588874
"739","35","00105",18.6870051588874
"740","35","00105",18.6870051588874
"741","35","00105",5.3007786704995
"742","35","00105",5.3007786704995
"743","35","00105",5.3007786704995
"744","35","00105",5.3007786704995
"745","35","00105",8.3006411217547
"746","35","00105",11.9511384141711
"747","35","00105",13.2069328712544
"748","35","00105",13.2069328712544
"749","35","00105",7.8189973370443
"750","35","00105",7.8189973370443
"751","35","00105",7.8189973370443
"752","35","00105",7.8189973370443
"753","35","00105",7.8189973370443
"754","35","00105",11.9511384141711
"755","35","00105",10.8742689177718
"756","35","00105",10.8742689177718
"757","35","00105",9.6508554624744
"758","35","00105",9.6508554624744
"759","35","00105",9.6508554624744
"760","35","00105",9.6508554624744
"761","35","00105",13.9286029035965
"762","35","00105",13.9286029035965
"763","35","00105",13.9286029035965
"764","35","00105",13.9286029035965
"765","35","00105",13.9286029035965
"766","35","00105",7.1683172797615
"767","35","00105",7.1683172797615
"768","35","00105",7.1683172797615
"769","35","00105",7.1683172797615
"770","35","00105",3.3686936284221
"771","35","00105",3.3686936284221
"772","35","00105",3.3686936284221
"773","35","00105",3.3686936284221
"774","35","00105",9.6443876706149
"775","35","00105",9.6443876706149
"776","35","00105",12.600149786154
"777","35","00105",12.600149786154
"778","35","00105",12.600149786154
"779","35","00105",12.7763500686329
"780","35","00105",12.7763500686329
"781","35","00105",12.7763500686329
"782","35","00105",12.7763500686329
"783","35","00105",7.4769819619445
"784","35","00105",7.4769819619445
"785","35","00105",7.4769819619445
"786","35","00105",7.4769819619445
"787","35","00105",10.019469734862
"788","35","00105",10.019469734862
"789","35","00105",10.019469734862
"790","35","00105",9.9011428370617
"791","35","00105",9.9011428370617
"792","35","00105",9.1331265478586
"793","35","00105",5.0800794572748
"794","35","00105",5.0800794572748
"795","35","00105",5.0800794572748
"796","35","00105",5.0800794572748
"797","35","00105",8.0206516288172
"798","35","00105",8.0206516288172
"799","35","00105",8.0206516288172
"800","35","00105",8.0206516288172
"801","35","00105",5.8013859896962
"802","35","00105",5.8013859896962
"803","35","00105",9.037638190753
"804","35","00105",9.1710151497605
"805","35","00105",9.1710151497605
"806","35","00105",8.0807957121223
"807","35","00105",8.0807957121223
"808","35","00105",10.1776775798388
"809","35","00105",10.1776775798388
"810","35","00105",11.0507464023974
"811","35","00105",11.0507464023974
"812","35","00105",11.0507464023974
"813","35","00105",9.6097210337334
"814","35","00105",7.0442474866209
"815","35","00105",7.0442474866209
"816","35","00105",7.0442474866209
"817","35","00105",7.0442474866209
"818","35","00105",7.8201280397475
"819","35","00105",7.8201280397475
"820","35","00105",10.0015334406683
"821","35","00105",10.0015334406683
"822","35","00105",6.5630044464006
"823","35","00105",6.5630044464006
"824","35","00105",6.5630044464006
"825","35","00105",6.5630044464006
"826","35","00105",8.8575452059482
"827","35","00105",8.8575452059482
"828","35","00105",8.3652461155732
"829","35","00105",8.3652461155732
"830","35","00105",8.3652461155732
"831","35","00105",8.3652461155732
"832","35","00105",8.3652461155732
"833","35","00105",8.3652461155732
"834","35","00105",8.3652461155732
"835","35","00105",13.1199609333103
"836","35","00105",13.1199609333103
"837","35","00105",8.3006411217547
"838","35","00105",8.1967957679877
"839","35","00105",8.1967957679877
"840","35","00105",8.1967957679877
"841","35","00105",8.1967957679877
"842","35","00105",5.4433265580663
"843","35","00105",5.4433265580663
"844","35","00105",5.4433265580663
"845","35","00105",12.2270990487555
"846","35","00105",12.2270990487555
"847","35","00105",12.2270990487555
"848","35","00105",10.8707652103166
"849","35","00105",10.8707652103166
"850","35","00105",10.8707652103166
"851","35","00105",8.6811380299556
"852","35","00105",8.6811380299556
"853","35","00105",11.9511384141711
"854","35","00105",5.5652569779845
"855","35","00105",5.5652569779845
"856","35","00105",3.4652183287585
"857","35","00105",3.4652183287585
"858","35","00105",3.4652183287585
"859","35","00105",12.4223088301373
"860","35","00105",12.4223088301373
"861","35","00105",15.3349130234427
"862","35","00105",15.3349130234427
"863","35","00105",15.3349130234427
"864","35","00105",15.3349130234427
"865","35","00105",15.3349130234427
"866","35","00105",9.5202048151282
"867","35","00105",9.5202048151282
"868","35","00105",10.8742689177718
"869","35","00105",10.8742689177718
"870","35","00105",16.8131477014914
"871","35","00105",16.8131477014914
"872","35","00105",16.8131477014914
"873","35","00105",16.8131477014914
"874","35","00105",16.8131477014914
"875","35","00105",16.8131477014914
"876","35","00105",6.0825171457355
"877","35","00105",6.0825171457355
