mun7;areap;controle;peso;idade;sexof;ge_pia
2408102;2408102004017; 321994;34,005924;  1;Masculino;[0,15)
2408102;2408102004017;1110733;22,208492;  1;Masculino;[0,15)
2408102;2408102004017;1385970;17,150617;  1;Masculino;[0,15)
2408102;2408102004017;1766132;19,307834;  1;Feminino;[0,15)
2408102;2408102004017;2129747; 8,356251;  1;Feminino;[0,15)
2408102;2408102004017;2400612;32,970996;  1;Feminino;[0,15)
2408102;2408102004017;2893238;24,344059;  1;Masculino;[0,15)
2408102;2408102004017;3561792;15,899081;  1;Masculino;[0,15)
2408102;2408102004017;3862505;36,016065;  1;Feminino;[0,15)
2408102;2408102004017;4439888;13,035558;  1;Feminino;[0,15)
2408102;2408102004017;4824279;31,905807;  1;Feminino;[0,15)
2408102;2408102004017;4966468;21,632077;  1;Masculino;[0,15)
2408102;2408102004017;6114857;16,754643;  1;Masculino;[0,15)
2408102;2408102004018;  50061;22,032966;  1;Masculino;[0,15)
2408102;2408102004018; 346281;18,001202;  1;Masculino;[0,15)
2408102;2408102004018; 528836;25,987855;  1;Feminino;[0,15)
2408102;2408102004018; 653555;16,800964;  1;Masculino;[0,15)
2408102;2408102004018; 927480;17,766548;  1;Feminino;[0,15)
2408102;2408102004018;1702552;28,731920;  1;Feminino;[0,15)
2408102;2408102004018;1813419;16,720235;  1;Masculino;[0,15)
2408102;2408102004018;2273289;16,384710;  1;Masculino;[0,15)
2408102;2408102004018;2959509;20,830604;  1;Feminino;[0,15)
2408102;2408102004018;3756621;16,536035;  1;Masculino;[0,15)
2408102;2408102004018;3768546;17,426769;  1;Feminino;[0,15)
2408102;2408102004018;5552248;17,705443;  1;Masculino;[0,15)
2408102;2408102004018;5661003;21,729149;  1;Masculino;[0,15)
2408102;2408102004019; 191040;18,848057;  1;Feminino;[0,15)
2408102;2408102004019; 401065;21,655553;  1;Masculino;[0,15)
2408102;2408102004019; 613312;21,013875;  1;Feminino;[0,15)
2408102;2408102004019;1167785;15,127519;  1;Feminino;[0,15)
2408102;2408102004019;1498739;26,794219;  1;Feminino;[0,15)
2408102;2408102004019;1580267;20,994585;  1;Masculino;[0,15)
2408102;2408102004019;1716923;16,805791;  1;Feminino;[0,15)
2408102;2408102004019;2192582;20,770390;  1;Feminino;[0,15)
2408102;2408102004019;2582580;24,411782;  1;Masculino;[0,15)
2408102;2408102004019;3119240;25,989081;  1;Feminino;[0,15)
2408102;2408102004019;4183269;30,355838;  1;Masculino;[0,15)
2408102;2408102004019;4581012; 8,325858;  1;Feminino;[0,15)
2408102;2408102004019;4648512; 4,020319;  1;Masculino;[0,15)
2408102;2408102004019;4707702;18,279161;  1;Feminino;[0,15)
2408102;2408102004019;4727464;17,249163;  1;Feminino;[0,15)
2408102;2408102004019;5692931;18,884760;  1;Masculino;[0,15)
2408102;2408102004019;5850412;21,536734;  1;Feminino;[0,15)
2408102;2408102004020;   2039;32,622998;  1;Masculino;[0,15)
2408102;2408102004020; 230429;19,726419;  1;Masculino;[0,15)
2408102;2408102004020; 341571;18,944576;  1;Masculino;[0,15)
2408102;2408102004020; 431540;15,789733;  1;Feminino;[0,15)
2408102;2408102004020; 772606;10,927276;  1;Feminino;[0,15)
2408102;2408102004020;1260869;14,008662;  1;Feminino;[0,15)
2408102;2408102004020;1287828;11,338116;  1;Feminino;[0,15)
2408102;2408102004020;1607029;32,645546;  1;Masculino;[0,15)
2408102;2408102004020;1801674;21,062972;  1;Feminino;[0,15)
2408102;2408102004020;1887761;19,549288;  1;Feminino;[0,15)
2408102;2408102004020;2205053;26,007632;  1;Feminino;[0,15)
2408102;2408102004020;2589809;19,883918;  1;Masculino;[0,15)
2408102;2408102004020;2693394;25,110063;  1;Masculino;[0,15)
2408102;2408102004020;2891886;19,393908;  1;Feminino;[0,15)
2408102;2408102004020;3214259;26,150072;  1;Masculino;[0,15)
2408102;2408102004020;3618584; 9,235788;  1;Feminino;[0,15)
2408102;2408102004020;3802407;21,280461;  1;Feminino;[0,15)
2408102;2408102004020;4377241;14,797879;  1;Feminino;[0,15)
2408102;2408102004020;4978327;15,234236;  1;Feminino;[0,15)
2408102;2408102004020;5137429;13,812627;  1;Feminino;[0,15)
2408102;2408102004020;5502168;25,214780;  1;Masculino;[0,15)
2408102;2408102004020;5638120;23,666616;  1;Feminino;[0,15)
2408102;2408102004020;5722396;20,124217;  1;Feminino;[0,15)
2408102;2408102004020;5956975;24,394909;  1;Masculino;[0,15)
2408102;2408102004021; 492886;13,227831;  1;Feminino;[0,15)
2408102;2408102004021; 492886;13,227831;  1;Feminino;[0,15)
2408102;2408102004021; 784046;21,396668;  1;Masculino;[0,15)
2408102;2408102004021;1031249;18,820077;  1;Feminino;[0,15)
2408102;2408102004021;1325871;23,809868;  1;Masculino;[0,15)
2408102;2408102004021;1371117;18,397506;  1;Masculino;[0,15)
2408102;2408102004021;1628755;18,217954;  1;Masculino;[0,15)
2408102;2408102004021;1631720;39,057241;  1;Feminino;[0,15)
2408102;2408102004021;2448255;35,198717;  1;Masculino;[0,15)
2408102;2408102004021;2474376;12,384670;  1;Feminino;[0,15)
2408102;2408102004021;2574208;20,254543;  1;Feminino;[0,15)
2408102;2408102004021;2756643;30,829464;  1;Masculino;[0,15)
2408102;2408102004021;3068878;11,961050;  1;Feminino;[0,15)
2408102;2408102004021;3129361;28,379418;  1;Feminino;[0,15)
2408102;2408102004021;3431847;14,458452;  1;Feminino;[0,15)
2408102;2408102004021;3453945;25,897120;  1;Feminino;[0,15)
2408102;2408102004021;3653671;27,754347;  1;Masculino;[0,15)
2408102;2408102004021;4690195;19,081905;  1;Feminino;[0,15)
2408102;2408102004021;4692751;11,362042;  1;Feminino;[0,15)
2408102;2408102004021;5001712;22,561016;  1;Masculino;[0,15)
2408102;2408102004021;5001712;22,561016;  1;Masculino;[0,15)
2408102;2408102004021;5049193;23,023451;  1;Masculino;[0,15)
2408102;2408102004021;5054586;27,507316;  1;Feminino;[0,15)
2408102;2408102004021;5092518;17,500291;  1;Feminino;[0,15)
2408102;2408102004021;5103172;24,203424;  1;Masculino;[0,15)
2408102;2408102004021;5343925;16,036861;  1;Masculino;[0,15)
2408102;2408102004021;6050403;17,730979;  1;Masculino;[0,15)
2408102;2408102004021;6093883;12,029858;  1;Masculino;[0,15)
2408102;2408102004021;6176055;17,730979;  1;Masculino;[0,15)
2408102;2408102004022; 107707;31,181418;  1;Masculino;[0,15)
2408102;2408102004022; 719135;16,751899;  1;Feminino;[0,15)
2408102;2408102004022; 720010;18,276726;  1;Feminino;[0,15)
2408102;2408102004022; 822969;21,985578;  1;Feminino;[0,15)
2408102;2408102004022; 862496;28,256085;  1;Masculino;[0,15)
2408102;2408102004022;1305886;16,751899;  1;Feminino;[0,15)
2408102;2408102004022;1542319;19,001966;  1;Masculino;[0,15)
2408102;2408102004022;2168765;16,822987;  1;Feminino;[0,15)
2408102;2408102004022;2291489;17,912656;  1;Feminino;[0,15)
2408102;2408102004022;2312928;20,485434;  1;Masculino;[0,15)
2408102;2408102004022;2464793;25,394482;  1;Masculino;[0,15)
2408102;2408102004022;2469305;18,927208;  1;Masculino;[0,15)
2408102;2408102004022;2885317;23,163248;  1;Masculino;[0,15)
2408102;2408102004022;3111362;18,218545;  1;Masculino;[0,15)
2408102;2408102004022;3223014;16,102484;  1;Feminino;[0,15)
2408102;2408102004022;3244885; 9,893687;  1;Feminino;[0,15)
2408102;2408102004022;3343263;23,171915;  1;Masculino;[0,15)
2408102;2408102004022;3409769;25,454853;  1;Feminino;[0,15)
2408102;2408102004022;3595342;17,699628;  1;Masculino;[0,15)
2408102;2408102004022;3676045;21,579978;  1;Masculino;[0,15)
2408102;2408102004022;3857519;27,630362;  1;Feminino;[0,15)
2408102;2408102004022;3944969;13,927117;  1;Feminino;[0,15)
2408102;2408102004022;4525439;14,314292;  1;Feminino;[0,15)
2408102;2408102004022;4651696;13,426868;  1;Feminino;[0,15)
2408102;2408102004022;4831272;16,099507;  1;Feminino;[0,15)
2408102;2408102004022;4976774;22,996945;  1;Feminino;[0,15)
2408102;2408102004022;5025144;17,420283;  1;Feminino;[0,15)
2408102;2408102004022;5219318;23,068621;  1;Masculino;[0,15)
2408102;2408102004022;5334954;27,410982;  1;Masculino;[0,15)
2408102;2408102004022;5600408;17,253623;  1;Masculino;[0,15)
2408102;2408102004022;5634475;23,667255;  1;Masculino;[0,15)
2408102;2408102004022;5767081;13,948142;  1;Feminino;[0,15)
2408102;2408102004023;  83832;21,660218;  1;Feminino;[0,15)
2408102;2408102004023; 128305;20,467347;  1;Masculino;[0,15)
2408102;2408102004023; 225749;17,636181;  1;Masculino;[0,15)
2408102;2408102004023; 229354;18,945865;  1;Feminino;[0,15)
2408102;2408102004023; 273184;26,664079;  1;Feminino;[0,15)
2408102;2408102004023; 323154;13,766313;  1;Masculino;[0,15)
2408102;2408102004023; 416377;15,843984;  1;Feminino;[0,15)
2408102;2408102004023; 417030;20,987399;  1;Masculino;[0,15)
2408102;2408102004023; 623317;18,028071;  1;Masculino;[0,15)
2408102;2408102004023; 652243;17,109144;  1;Masculino;[0,15)
2408102;2408102004023; 712931;20,882568;  1;Masculino;[0,15)
2408102;2408102004023; 801245;11,088200;  1;Masculino;[0,15)
2408102;2408102004023; 904917;20,014588;  1;Masculino;[0,15)
2408102;2408102004023; 922226;26,138527;  1;Feminino;[0,15)
2408102;2408102004023;1177508;10,131271;  1;Masculino;[0,15)
2408102;2408102004023;1187256;20,678887;  1;Masculino;[0,15)
2408102;2408102004023;1217092;16,205384;  1;Feminino;[0,15)
2408102;2408102004023;1219384;14,985781;  1;Feminino;[0,15)
2408102;2408102004023;1340344;18,000758;  1;Feminino;[0,15)
2408102;2408102004023;1378486;18,945865;  1;Feminino;[0,15)
2408102;2408102004023;1512129;19,819952;  1;Feminino;[0,15)
2408102;2408102004023;1545750;18,620216;  1;Masculino;[0,15)
2408102;2408102004023;1561937;14,071568;  1;Masculino;[0,15)
2408102;2408102004023;1669655;18,319546;  1;Masculino;[0,15)
2408102;2408102004023;2195637;18,793175;  1;Masculino;[0,15)
2408102;2408102004023;2299537;26,823874;  1;Feminino;[0,15)
2408102;2408102004023;2309134;19,748160;  1;Masculino;[0,15)
2408102;2408102004023;2438852;19,965903;  1;Masculino;[0,15)
2408102;2408102004023;2482531;12,746779;  1;Feminino;[0,15)
2408102;2408102004023;2678438;19,227330;  1;Masculino;[0,15)
2408102;2408102004023;2687760;13,260643;  1;Feminino;[0,15)
2408102;2408102004023;2715375;18,025810;  1;Masculino;[0,15)
2408102;2408102004023;2856597; 7,144215;  1;Masculino;[0,15)
2408102;2408102004023;2932993;13,732211;  1;Masculino;[0,15)
2408102;2408102004023;2970796;18,912664;  1;Masculino;[0,15)
2408102;2408102004023;3146048;22,032861;  1;Feminino;[0,15)
2408102;2408102004023;3164378;17,434826;  1;Feminino;[0,15)
2408102;2408102004023;3235561;18,259437;  1;Feminino;[0,15)
2408102;2408102004023;3437057; 9,113029;  1;Feminino;[0,15)
2408102;2408102004023;3525559;15,424049;  1;Feminino;[0,15)
2408102;2408102004023;3618346;20,303532;  1;Feminino;[0,15)
2408102;2408102004023;3676606;16,486460;  1;Feminino;[0,15)
2408102;2408102004023;4013135;17,292655;  1;Feminino;[0,15)
2408102;2408102004023;4236808;21,594969;  1;Feminino;[0,15)
2408102;2408102004023;4282805;13,513334;  1;Masculino;[0,15)
2408102;2408102004023;4419327;17,636181;  1;Masculino;[0,15)
2408102;2408102004023;4575349;20,557256;  1;Masculino;[0,15)
2408102;2408102004023;4903454;16,767676;  1;Feminino;[0,15)
2408102;2408102004023;4934056;18,483001;  1;Feminino;[0,15)
2408102;2408102004023;4945856;21,122896;  1;Masculino;[0,15)
2408102;2408102004023;5085596;17,636181;  1;Masculino;[0,15)
2408102;2408102004023;5151738;25,687417;  1;Feminino;[0,15)
2408102;2408102004023;5208384;22,474565;  1;Feminino;[0,15)
2408102;2408102004023;5227048;11,967992;  1;Feminino;[0,15)
2408102;2408102004023;5268190;24,446474;  1;Feminino;[0,15)
2408102;2408102004023;5560448;23,414208;  1;Feminino;[0,15)
2408102;2408102004023;5630442;13,590979;  1;Feminino;[0,15)
2408102;2408102004001; 349295;26,050276;  2;Masculino;[0,15)
2408102;2408102004001; 796710;29,231606;  2;Masculino;[0,15)
2408102;2408102004001;1649983;23,013969;  2;Masculino;[0,15)
2408102;2408102004001;2366448;33,310728;  2;Masculino;[0,15)
2408102;2408102004001;3231980;24,903479;  2;Feminino;[0,15)
2408102;2408102004001;3695497;22,968555;  2;Masculino;[0,15)
2408102;2408102004001;5007605;18,506621;  2;Masculino;[0,15)
2408102;2408102004002; 189406;17,721282;  2;Masculino;[0,15)
2408102;2408102004002; 434204;22,526392;  2;Feminino;[0,15)
2408102;2408102004002; 461562;19,904631;  2;Masculino;[0,15)
2408102;2408102004002; 624193;26,851966;  2;Masculino;[0,15)
2408102;2408102004002; 946143;20,744699;  2;Masculino;[0,15)
2408102;2408102004002;1070179;17,308240;  2;Feminino;[0,15)
2408102;2408102004002;1083517;31,756191;  2;Masculino;[0,15)
2408102;2408102004002;1362624;18,546220;  2;Feminino;[0,15)
2408102;2408102004002;2043504;26,801575;  2;Masculino;[0,15)
2408102;2408102004002;2411912;21,303892;  2;Masculino;[0,15)
2408102;2408102004002;2812684;19,699214;  2;Feminino;[0,15)
2408102;2408102004002;2922093;23,973358;  2;Feminino;[0,15)
2408102;2408102004002;2989123;23,597246;  2;Masculino;[0,15)
2408102;2408102004002;3052863;22,601338;  2;Masculino;[0,15)
2408102;2408102004002;3142325;17,319952;  2;Feminino;[0,15)
2408102;2408102004002;3379055;12,403225;  2;Feminino;[0,15)
2408102;2408102004002;3431771;11,864509;  2;Masculino;[0,15)
2408102;2408102004002;4062060;19,562136;  2;Masculino;[0,15)
2408102;2408102004002;5086375;30,061186;  2;Feminino;[0,15)
2408102;2408102004002;5998746;16,267785;  2;Masculino;[0,15)
2408102;2408102004002;6113699;21,425956;  2;Masculino;[0,15)
2408102;2408102004003; 143989;18,360714;  2;Masculino;[0,15)
2408102;2408102004003; 371108;22,087672;  2;Feminino;[0,15)
2408102;2408102004003; 421718;16,174323;  2;Masculino;[0,15)
2408102;2408102004003; 644687;19,884659;  2;Feminino;[0,15)
2408102;2408102004003; 944523;13,671651;  2;Masculino;[0,15)
2408102;2408102004003;1240683;12,910440;  2;Masculino;[0,15)
2408102;2408102004003;1290971;18,092865;  2;Feminino;[0,15)
2408102;2408102004003;1297678;21,970140;  2;Feminino;[0,15)
2408102;2408102004003;1877231;18,612173;  2;Feminino;[0,15)
2408102;2408102004003;1956981;27,747982;  2;Masculino;[0,15)
2408102;2408102004003;1957500;21,236911;  2;Feminino;[0,15)
2408102;2408102004003;1979822;12,710999;  2;Feminino;[0,15)
2408102;2408102004003;2090533;22,998175;  2;Feminino;[0,15)
2408102;2408102004003;2343117;12,691155;  2;Masculino;[0,15)
2408102;2408102004003;2343117;12,691155;  2;Masculino;[0,15)
2408102;2408102004003;2623175;18,106407;  2;Masculino;[0,15)
2408102;2408102004003;2705582;17,189331;  2;Feminino;[0,15)
2408102;2408102004003;2968800;16,885371;  2;Feminino;[0,15)
2408102;2408102004003;3384637;25,933554;  2;Masculino;[0,15)
2408102;2408102004003;3491859;20,525863;  2;Feminino;[0,15)
2408102;2408102004003;3698519;18,092865;  2;Feminino;[0,15)
2408102;2408102004003;3817546;23,461678;  2;Masculino;[0,15)
2408102;2408102004003;3957844; 7,220779;  2;Feminino;[0,15)
2408102;2408102004003;4025004;20,570031;  2;Feminino;[0,15)
2408102;2408102004003;4250419;18,318212;  2;Feminino;[0,15)
2408102;2408102004003;4823207;30,755667;  2;Masculino;[0,15)
2408102;2408102004003;4865400;13,072293;  2;Masculino;[0,15)
2408102;2408102004003;4865400;13,072293;  2;Masculino;[0,15)
2408102;2408102004003;4938327;23,406056;  2;Feminino;[0,15)
2408102;2408102004003;5018528;25,508687;  2;Feminino;[0,15)
2408102;2408102004003;5403689;15,557053;  2;Feminino;[0,15)
2408102;2408102004003;5740778;23,620129;  2;Masculino;[0,15)
2408102;2408102004003;5743109;13,916784;  2;Feminino;[0,15)
2408102;2408102004003;5847262;12,670844;  2;Feminino;[0,15)
2408102;2408102004003;5870046;17,381817;  2;Masculino;[0,15)
2408102;2408102004003;5923984;25,577395;  2;Feminino;[0,15)
2408102;2408102004003;5937184;23,132861;  2;Masculino;[0,15)
2408102;2408102004004; 496750;18,588399;  2;Masculino;[0,15)
2408102;2408102004004; 546878;21,396493;  2;Feminino;[0,15)
2408102;2408102004004; 686312;20,847936;  2;Feminino;[0,15)
2408102;2408102004004; 911104;15,928803;  2;Masculino;[0,15)
2408102;2408102004004; 992595;20,586797;  2;Masculino;[0,15)
2408102;2408102004004;1147471;18,333723;  2;Feminino;[0,15)
2408102;2408102004004;1360142;10,464237;  2;Feminino;[0,15)
2408102;2408102004004;1428207;20,951630;  2;Feminino;[0,15)
2408102;2408102004004;1510941;22,793495;  2;Masculino;[0,15)
2408102;2408102004004;1593388;19,612712;  2;Feminino;[0,15)
2408102;2408102004004;1656658;19,445814;  2;Masculino;[0,15)
2408102;2408102004004;1741693;23,399996;  2;Feminino;[0,15)
2408102;2408102004004;1842456;22,493352;  2;Masculino;[0,15)
2408102;2408102004004;2021506;22,531045;  2;Feminino;[0,15)
2408102;2408102004004;2022423;14,413445;  2;Masculino;[0,15)
2408102;2408102004004;2186710;21,698562;  2;Masculino;[0,15)
2408102;2408102004004;2250049;15,225009;  2;Masculino;[0,15)
2408102;2408102004004;2379805;19,418529;  2;Masculino;[0,15)
2408102;2408102004004;2520739;17,789297;  2;Masculino;[0,15)
2408102;2408102004004;2522842;22,819618;  2;Masculino;[0,15)
2408102;2408102004004;2543821;19,810929;  2;Masculino;[0,15)
2408102;2408102004004;2626526;20,832044;  2;Feminino;[0,15)
2408102;2408102004004;2639599;21,263550;  2;Feminino;[0,15)
2408102;2408102004004;2768298;17,516125;  2;Feminino;[0,15)
2408102;2408102004004;2804681;19,720519;  2;Masculino;[0,15)
2408102;2408102004004;2932107;19,621783;  2;Masculino;[0,15)
2408102;2408102004004;2993154;22,427590;  2;Feminino;[0,15)
2408102;2408102004004;3129314;19,720519;  2;Masculino;[0,15)
2408102;2408102004004;3146887;23,486521;  2;Feminino;[0,15)
2408102;2408102004004;3191034;17,920442;  2;Feminino;[0,15)
2408102;2408102004004;3361351;18,125782;  2;Masculino;[0,15)
2408102;2408102004004;3398825;19,679846;  2;Masculino;[0,15)
2408102;2408102004004;3614198;16,415955;  2;Masculino;[0,15)
2408102;2408102004004;3694137;20,471278;  2;Feminino;[0,15)
2408102;2408102004004;3783441;19,410247;  2;Feminino;[0,15)
2408102;2408102004004;3933819;17,941693;  2;Masculino;[0,15)
2408102;2408102004004;3995101;21,733999;  2;Masculino;[0,15)
2408102;2408102004004;4344787;21,900544;  2;Masculino;[0,15)
2408102;2408102004004;4387367;23,399996;  2;Feminino;[0,15)
2408102;2408102004004;4387504;20,631498;  2;Masculino;[0,15)
2408102;2408102004004;4490562;20,813986;  2;Masculino;[0,15)
2408102;2408102004004;4507325;29,051552;  2;Feminino;[0,15)
2408102;2408102004004;4527014;22,652570;  2;Feminino;[0,15)
2408102;2408102004004;4696007;20,672827;  2;Masculino;[0,15)
2408102;2408102004004;4735984;22,133715;  2;Feminino;[0,15)
2408102;2408102004004;4757550;20,672827;  2;Masculino;[0,15)
2408102;2408102004004;4957839;24,119305;  2;Masculino;[0,15)
2408102;2408102004004;4970814;18,666767;  2;Feminino;[0,15)
2408102;2408102004004;5291733;16,088920;  2;Masculino;[0,15)
2408102;2408102004004;5335606;22,925395;  2;Feminino;[0,15)
2408102;2408102004004;5372688;22,072662;  2;Masculino;[0,15)
2408102;2408102004004;5376940;19,720519;  2;Masculino;[0,15)
2408102;2408102004004;5494155;20,306649;  2;Feminino;[0,15)
2408102;2408102004004;5516005;21,007129;  2;Masculino;[0,15)
2408102;2408102004004;5560642;21,509578;  2;Masculino;[0,15)
2408102;2408102004004;5734883;17,864102;  2;Feminino;[0,15)
2408102;2408102004004;5991653;21,508213;  2;Masculino;[0,15)
2408102;2408102004005;  70932;14,934855;  2;Masculino;[0,15)
2408102;2408102004005; 401563;21,593185;  2;Masculino;[0,15)
2408102;2408102004005; 784145;17,703439;  2;Masculino;[0,15)
2408102;2408102004005;1187491;23,457663;  2;Masculino;[0,15)
2408102;2408102004005;1243494;10,939466;  2;Masculino;[0,15)
2408102;2408102004005;1337691; 7,932136;  2;Masculino;[0,15)
2408102;2408102004005;1473446;20,878822;  2;Masculino;[0,15)
2408102;2408102004005;1865041;19,569963;  2;Masculino;[0,15)
2408102;2408102004005;1909252;20,071925;  2;Feminino;[0,15)
2408102;2408102004005;2278727;14,726671;  2;Masculino;[0,15)
2408102;2408102004005;2758786;28,365698;  2;Feminino;[0,15)
2408102;2408102004005;2783947;10,963777;  2;Masculino;[0,15)
2408102;2408102004005;3040561;26,051933;  2;Masculino;[0,15)
2408102;2408102004005;3152637;20,460141;  2;Feminino;[0,15)
2408102;2408102004005;3342256;33,155697;  2;Feminino;[0,15)
2408102;2408102004005;3505244;24,631899;  2;Masculino;[0,15)
2408102;2408102004005;3754879;18,844904;  2;Masculino;[0,15)
2408102;2408102004005;3788907;34,171742;  2;Feminino;[0,15)
2408102;2408102004005;4325482;19,801376;  2;Masculino;[0,15)
2408102;2408102004005;4452212;26,768978;  2;Feminino;[0,15)
2408102;2408102004005;4472711;27,639883;  2;Masculino;[0,15)
2408102;2408102004005;4477565;21,219341;  2;Masculino;[0,15)
2408102;2408102004005;4810444;26,229796;  2;Masculino;[0,15)
2408102;2408102004005;5407172;25,981917;  2;Feminino;[0,15)
2408102;2408102004005;5467172;25,085068;  2;Feminino;[0,15)
2408102;2408102004005;6181101;30,899628;  2;Masculino;[0,15)
2408102;2408102004006; 119571;18,130372;  2;Masculino;[0,15)
2408102;2408102004006; 139121;26,656940;  2;Feminino;[0,15)
2408102;2408102004006; 575631;14,802962;  2;Feminino;[0,15)
2408102;2408102004006;1032401;17,358885;  2;Feminino;[0,15)
2408102;2408102004006;1649612;15,280164;  2;Feminino;[0,15)
2408102;2408102004006;1726802;26,571030;  2;Masculino;[0,15)
2408102;2408102004006;2130046;31,444517;  2;Feminino;[0,15)
2408102;2408102004006;2924439;14,912219;  2;Feminino;[0,15)
2408102;2408102004006;3121000;21,676790;  2;Masculino;[0,15)
2408102;2408102004006;3716569;37,566243;  2;Feminino;[0,15)
2408102;2408102004006;4766339;14,179209;  2;Feminino;[0,15)
2408102;2408102004006;4838464;24,321701;  2;Feminino;[0,15)
2408102;2408102004006;5619974;21,165396;  2;Masculino;[0,15)
2408102;2408102004007; 219564;11,702309;  2;Masculino;[0,15)
2408102;2408102004007; 877840;22,638487;  2;Feminino;[0,15)
2408102;2408102004007;1121766;18,210313;  2;Masculino;[0,15)
2408102;2408102004007;1123281;36,356280;  2;Feminino;[0,15)
2408102;2408102004007;1131884;16,462841;  2;Feminino;[0,15)
2408102;2408102004007;2553845;29,760461;  2;Feminino;[0,15)
2408102;2408102004007;2553845;29,760461;  2;Masculino;[0,15)
2408102;2408102004007;3797699;17,631506;  2;Masculino;[0,15)
2408102;2408102004007;4185584;18,993872;  2;Masculino;[0,15)
2408102;2408102004007;5193490;11,316890;  2;Masculino;[0,15)
2408102;2408102004007;5513098;19,297164;  2;Masculino;[0,15)
2408102;2408102004007;5598327;16,104939;  2;Masculino;[0,15)
2408102;2408102004007;5774089;29,739410;  2;Feminino;[0,15)
2408102;2408102004007;5954607;20,482992;  2;Masculino;[0,15)
2408102;2408102004008; 249906;27,366517;  2;Masculino;[0,15)
2408102;2408102004008; 763005;27,663474;  2;Feminino;[0,15)
2408102;2408102004008;2012135;19,668616;  2;Feminino;[0,15)
2408102;2408102004008;2414347;20,754178;  2;Feminino;[0,15)
2408102;2408102004008;2918752;28,035143;  2;Masculino;[0,15)
2408102;2408102004008;3043944;15,861537;  2;Masculino;[0,15)
2408102;2408102004008;3180210;20,539211;  2;Feminino;[0,15)
2408102;2408102004008;3632312;23,030345;  2;Feminino;[0,15)
2408102;2408102004008;4802827;25,469320;  2;Feminino;[0,15)
2408102;2408102004008;5471699;18,931698;  2;Feminino;[0,15)
2408102;2408102004008;5717107;22,752424;  2;Masculino;[0,15)
2408102;2408102004008;5832372;18,321589;  2;Feminino;[0,15)
2408102;2408102004008;5941601;29,019376;  2;Masculino;[0,15)
2408102;2408102004009;  82045;13,530938;  2;Masculino;[0,15)
2408102;2408102004009; 815546;22,305103;  2;Feminino;[0,15)
2408102;2408102004009;1106659;16,615649;  2;Masculino;[0,15)
2408102;2408102004009;1424411;15,971075;  2;Masculino;[0,15)
2408102;2408102004009;1429170;23,243019;  2;Masculino;[0,15)
2408102;2408102004009;1619440; 1,000000;  2;Feminino;[0,15)
2408102;2408102004009;1819830;26,564130;  2;Feminino;[0,15)
2408102;2408102004009;1826610; 8,558967;  2;Feminino;[0,15)
2408102;2408102004009;1983969;11,987273;  2;Feminino;[0,15)
2408102;2408102004009;2021558;28,828856;  2;Masculino;[0,15)
2408102;2408102004009;2240699;18,668004;  2;Feminino;[0,15)
2408102;2408102004009;2540219;10,514389;  2;Masculino;[0,15)
2408102;2408102004009;2550287;12,582883;  2;Masculino;[0,15)
2408102;2408102004009;2633189; 5,998585;  2;Feminino;[0,15)
2408102;2408102004009;2836696;13,261939;  2;Masculino;[0,15)
2408102;2408102004009;3856665;21,719216;  2;Feminino;[0,15)
2408102;2408102004009;4439168;22,673415;  2;Masculino;[0,15)
2408102;2408102004009;4452917;20,791622;  2;Masculino;[0,15)
2408102;2408102004009;4843842;22,229223;  2;Masculino;[0,15)
2408102;2408102004009;5069158; 8,979856;  2;Feminino;[0,15)
2408102;2408102004009;5072581;23,078381;  2;Feminino;[0,15)
2408102;2408102004009;5506876;16,110849;  2;Feminino;[0,15)
2408102;2408102004009;5591196;29,421228;  2;Masculino;[0,15)
2408102;2408102004009;5591196;29,421228;  2;Masculino;[0,15)
2408102;2408102004009;6141975;18,028755;  2;Feminino;[0,15)
2408102;2408102004010; 800087;13,732520;  2;Feminino;[0,15)
2408102;2408102004010; 853579;30,875763;  2;Feminino;[0,15)
2408102;2408102004010;1037285;33,491320;  2;Masculino;[0,15)
2408102;2408102004010;1075773;28,422347;  2;Masculino;[0,15)
2408102;2408102004010;1534118;27,937424;  2;Masculino;[0,15)
2408102;2408102004010;1629172;19,329899;  2;Feminino;[0,15)
2408102;2408102004010;2164313; 6,997942;  2;Feminino;[0,15)
2408102;2408102004010;2406654;28,502359;  2;Masculino;[0,15)
2408102;2408102004010;2450300;17,070151;  2;Feminino;[0,15)
2408102;2408102004010;2854830;26,097375;  2;Masculino;[0,15)
2408102;2408102004010;3253037;18,984534;  2;Masculino;[0,15)
2408102;2408102004010;3384896;28,833192;  2;Masculino;[0,15)
2408102;2408102004010;3512651;12,965095;  2;Feminino;[0,15)
2408102;2408102004010;3623176;17,200847;  2;Masculino;[0,15)
2408102;2408102004010;4498684;21,874968;  2;Masculino;[0,15)
2408102;2408102004010;4661054;13,467643;  2;Feminino;[0,15)
2408102;2408102004010;5200505;20,014645;  2;Feminino;[0,15)
2408102;2408102004010;6106037;15,645605;  2;Feminino;[0,15)
2408102;2408102004011; 266568;12,708040;  2;Masculino;[0,15)
2408102;2408102004011; 882833;20,837443;  2;Feminino;[0,15)
2408102;2408102004011;1588327;14,862616;  2;Masculino;[0,15)
2408102;2408102004011;1885321;43,097566;  2;Masculino;[0,15)
2408102;2408102004011;2314314;15,280411;  2;Masculino;[0,15)
2408102;2408102004011;2568541;20,592146;  2;Masculino;[0,15)
2408102;2408102004011;2964173;16,838113;  2;Feminino;[0,15)
